year,country,iso,crisis_bin,crisis_lv,crisisJST,crisis_union,crisis_h1,crisis_h2,crisis_h3,tloans,tmort,lev,ltd,noncore,hpnom,housing_capgain,eq_capgain,stir,ltrate,bill_rate,gdp,iy,ca,cpi,debtgdp,money,bond_rate,housing_tr,eq_tr,tloans_gap,hpnom_gap,term_spread,tloans_growth
1890,Australia,AUS,0,0,0.0,0,0,0,0,259.62800000000004,9.51,13.353337287902832,115.31436920166016,35.027095794677734,0.8204210227066666,-0.13043464720249176,-0.04800000041723251,4.3,3.55445,0.0430000014603138,552.72,0.1699273,-43.1893216,2.791667,0.34687399999999996,236.5,0.0355444997549057,0.13175059854984283,0.0139999995008111,44.149687015543975,0.14616968791278662,-0.7455499999999997,0.04837511306370357
1891,Australia,AUS,0,0,0.0,0,0,0,0,264.27399999999994,9.8,12.582969665527344,116.21343231201172,34.0460319519043,0.8122168124796,-0.009999743662774563,-0.1589999943971634,4.3,3.5774917000000004,0.0430000014603138,540.3,0.1954487,-27.7307896,2.75,0.37338099999999996,238.7,0.03577491641044617,0.13175059854984283,-0.10399999469518661,46.53688181865223,0.15226158469512663,-0.7225082999999994,0.017894834147318184
1892,Australia,AUS,0,0,0.0,0,0,0,0,261.668,9.906,12.082478523254395,114.10704803466797,33.45347213745117,0.6645410283924,-0.1818184107542038,-0.00699999975040555,4.3,3.652375,0.0430000014603138,495.7,0.1367057,-14.706685599999998,2.708333,0.440705,240.6,0.03652374818921089,0.13175059854984283,0.06300000101327896,43.30172250991808,0.02160283872522628,-0.6476249999999997,-0.009860977621710565
1893,Australia,AUS,0,0,1.0,1,0,0,0,235.184,9.802,13.8605375289917,113.63192749023438,33.14231491088867,0.5414778749864001,-0.18518495559692383,-0.11300000548362732,4.2,3.72025,0.041999999433755875,431.1,0.1115229,3.633607999999999,2.625,0.517097,217.8,0.03720249980688095,0.13175059854984283,-0.049000002443790436,17.671164534492704,-0.08316980265797069,-0.4797500000000001,-0.10121222312242995
1894,Australia,AUS,0,0,0.0,0,0,0,0,223.326,9.632,14.63126277923584,108.18904876708984,32.2589111328125,0.4676399829427999,-0.13636380434036255,0.029000001028180122,3.9,3.573975,0.039000000804662704,401.2,0.1194606,-0.1833720000000003,2.458333,0.548581,216.6,0.035739749670028687,0.13175059854984283,0.10600000619888306,7.893909031252832,-0.13894517307246762,-0.326025,-0.050420096605211295
1895,Australia,AUS,0,0,0.0,0,0,0,0,207.88199999999998,9.262,15.055572509765625,97.96051025390625,28.985429763793945,0.4102105113533333,-0.12280600517988205,0.12600000202655792,3.5999999999999996,3.0679083,0.035999998450279236,385.62,0.110825,-12.077449999999995,2.291667,0.600855,222.3,0.03067908249795437,0.13175059854984283,0.20100000500679016,-4.541520772261066,-0.17983365321908829,-0.5320916999999996,-0.06915450955105995
1896,Australia,AUS,0,0,0.0,0,0,0,0,205.668,9.114,14.981697082519531,95.1488265991211,28.739656448364258,0.4676399829427999,0.1399986892938614,-0.03700000047683716,3.3000000000000003,2.6616667,0.032999999821186066,400.82,0.129618,-15.21394,2.291667,0.53442,226.4,0.026616666465997696,0.13175059854984283,0.017000000923871994,-3.138336421086507,-0.10833089723290928,-0.6383333000000002,-0.010650272750887368
1897,Australia,AUS,0,0,0.0,0,0,0,0,196.53199999999998,8.898,14.524436950683594,92.39521026611328,27.90439224243164,0.5332736647593334,0.1403515487909317,0.029999999329447746,3.1,2.5364,0.03099999949336052,417.8,0.1004498,-12.211090000000002,2.291667,0.581306,222.5,0.025364000350236893,0.13175059854984283,0.08500000089406967,-8.356395658330513,-0.031588230792625516,-0.5636000000000001,-0.044421105859929755
1898,Australia,AUS,0,0,0.0,0,0,0,0,183.974,9.364,14.368313789367676,88.67755126953125,27.116106033325195,0.5086610340781333,-0.046154510229825974,0.09699999541044235,3.0,2.6442333,0.029999999329447746,441.24,0.1270017,-23.801457999999997,2.25,0.510976,219.7,0.026442332193255424,0.13175059854984283,0.1550000011920929,-16.995710386047392,-0.048281942106783826,-0.3557667000000002,-0.06389799116683281
1899,Australia,AUS,0,0,0.0,0,0,0,0,178.988,9.972,13.394227027893066,79.96247100830078,24.624366760253906,0.49225261362399997,-0.032257240265607834,0.06700000166893005,3.1,2.6498583,0.03099999949336052,477.6,0.1274656,10.528426000000003,2.375,0.514194,233.2,0.02649858221411705,0.13175059854984283,0.1210000067949295,-18.341401517145613,-0.06010830335734907,-0.4501417000000001,-0.02710165566873579
1900,Australia,AUS,0,0,0.0,0,0,0,0,181.37,10.084,13.11091423034668,77.65589141845703,25.042844772338867,0.5578862954405334,0.13333185017108917,0.07000000029802322,3.1,2.9320332999999996,0.03099999949336052,492.42,0.1210629,-14.262504422487659,2.416667,0.509085,243.2,0.029320333153009415,0.13175059854984283,0.12200000137090683,-12.834100688568384,0.006744487447781333,-0.16796670000000047,0.013308154736630495
1901,Australia,AUS,0,0,0.0,0,0,0,0,182.96,10.252,13.094783782958984,76.19206237792969,23.639774322509766,0.6113822415786667,0.09589055925607681,-0.07900000363588333,2.88,3.2178082999999997,0.02879999950528145,504.56,0.1312649,-19.51291178875618,2.458333,0.46767899999999996,251.0,0.03217808157205582,0.13175059854984283,-0.03200000151991844,-8.824586033466119,0.05822077306643625,0.33780829999999984,0.00876660969289289
1902,Australia,AUS,0,0,0.0,0,0,0,0,182.40599999999998,10.522,13.242606163024902,73.62918853759766,21.556856155395508,0.5960976855392001,-0.02499910071492195,0.09800000488758087,2.88,3.3478250000000003,0.02879999950528145,534.66,0.1554054,-19.522199999999994,2.625,0.464439,257.1,0.03347824886441231,0.007723178714513779,0.15600000321865082,-7.823550433267741,0.037785106487692066,0.4678250000000004,-0.0030279842588545325
1903,Australia,AUS,0,0,0.0,0,0,0,0,184.358,11.568,13.286883354187012,75.29364776611328,22.112937927246094,0.5808131294997333,-0.025641756132245064,0.1589999943971634,3.1300000000000003,3.62,0.031300000846385956,515.4,0.1588785,-24.652699999999996,2.666667,0.49742800000000004,256.2,0.03620000183582306,0.00813194178044796,0.21899999678134918,-5.317625304318312,0.014179757444759189,0.48999999999999977,0.01070140236615047
1904,Australia,AUS,0,0,0.0,0,0,0,0,182.28,11.85,12.631866455078125,74.02293395996094,22.930450439453125,0.5578862954405334,-0.03947397693991661,0.02199999988079071,3.25,3.9637919999999998,0.032499998807907104,539.48,0.1160714,3.5856999999999957,2.541667,0.47877200000000003,257.6,0.03963791951537132,-0.00437546893954277,0.07500000298023224,-7.959883186880006,-0.020370247292704313,0.7137919999999998,-0.011271547749487465
1905,Australia,AUS,0,0,0.0,0,0,0,0,178.254,12.124,11.932019233703613,67.75245666503906,23.55904769897461,0.5502440174208,-0.013698139227926731,0.0949999988079071,3.25,3.7524333,0.032499998807907104,534.66,0.1058559,29.832700000000003,2.541667,0.491269,270.8,0.037524331361055374,0.02329670637845993,0.1459999978542328,-13.77210255795407,-0.04310621826971983,0.5024332999999999,-0.0220868992758394
1906,Australia,AUS,0,0,0.0,0,0,0,0,181.93999999999997,12.032,11.428855895996094,63.633182525634766,23.38979721069336,0.5808131294997333,0.05555535480380058,0.058000002056360245,3.25,3.4622833,0.032499998807907104,576.82,0.1106472,38.8158,2.583333,0.47075,292.8,0.034622833132743835,0.0939844623208046,0.10199999809265137,-13.178162186574923,-0.031218540413077034,0.21228330000000017,0.020678357848912032
1907,Australia,AUS,0,0,0.0,0,0,0,0,194.662,11.838,11.477254867553711,63.30636215209961,22.121984481811523,0.6266667976181334,0.07894795387983322,0.04600000008940697,3.19,3.5348667000000003,0.03189999982714653,647.86,0.133829,41.7319,2.583333,0.412483,313.2,0.035348668694496155,0.11644449830055237,0.08799999952316284,-4.903510585381952,-0.0076435012222911825,0.3448667000000003,0.06992415081895142
1908,Australia,AUS,0,0,0.0,0,0,0,0,206.832,12.012,11.371225357055664,65.55522918701172,20.961763381958008,0.6572359096970667,0.04878029227256775,0.12600000202655792,3.19,3.5890917,0.03189999982714653,645.46,0.141791,25.968300000000003,2.666667,0.42359600000000003,324.2,0.03589091822504997,0.08454342186450958,0.17299999296665192,1.4473491384516137,-0.0028816198655787773,0.39909170000000005,0.06251862202176084
1909,Australia,AUS,0,0,0.0,0,0,0,0,203.224,13.536,11.0902738571167,61.66487503051758,21.542943954467773,0.6648781877168001,0.011627482250332832,0.09000000357627869,3.1300000000000003,3.71705,0.031300000846385956,690.0,0.1308901,13.235500000000002,2.708333,0.406307,337.6,0.03717049956321716,0.047268450260162354,0.13500000536441803,-9.355827345783894,-0.02448747269890017,0.5870499999999996,-0.017444109228746063
1910,Australia,AUS,0,0,0.0,0,0,0,0,207.768,13.564,10.81629753112793,57.10485076904297,21.72001075744629,0.6725204657365333,0.011493838392198086,0.02500000037252903,3.1300000000000003,3.771925,0.031300000846385956,750.22,0.130016,24.182100000000002,2.75,0.387713,368.0,0.0377192497253418,0.049391310662031174,0.06700000166893005,-13.390902741644396,-0.049439319949619476,0.6419249999999996,0.02235956383104365
1911,Australia,AUS,0,0,0.0,0,0,0,0,231.588,14.23,10.60067367553711,57.2557373046875,19.087169647216797,0.7183741338549333,0.06818235665559769,0.06199999898672104,3.25,3.7424667,0.032499998807907104,823.68,0.1432749,16.061700000000002,2.958333,0.25887899999999997,410.7,0.03742466866970062,0.10847332328557968,0.10700000077486038,0.48164981567853715,-0.039369647123886464,0.49246670000000003,0.11464710638789422
1912,Australia,AUS,0,0,0.0,0,0,0,0,256.664,17.89,10.774561882019043,59.45342254638672,15.745941162109375,0.7642278019733334,0.06383026391267776,0.035999998450279236,3.38,4.2347333,0.033799998462200165,883.88,0.1689373,-36.0315,3.208333,0.373647,435.2,0.04234733432531357,0.10366453975439072,0.0860000029206276,14.290834447847601,-0.03221012162531045,0.8547333000000004,0.10827849456793959
1913,Australia,AUS,0,0,0.0,0,0,0,0,247.38,21.03,11.055275917053223,55.85282897949219,18.11717987060547,0.8177237481114666,0.0700000524520874,0.03799999877810478,3.3000000000000003,4.549142,0.032999999821186066,965.78,0.1832918,-42.052099999999996,3.166667,0.37071800000000005,440.0,0.04549141973257065,0.10860402882099152,0.08899999409914017,-7.531548848013557,-0.019940318621290865,1.2491419999999995,-0.03617180438238321
1914,Australia,AUS,0,0,0.0,0,0,0,0,252.826,22.17,10.796442985534668,52.711177825927734,17.62628936767578,0.8330083041509335,0.01869090273976326,0.05900000035762787,3.3000000000000003,4.3560916,0.032999999821186066,1040.44,0.1724537,-22.4794,3.333333,0.38148200000000004,478.7,0.04356091469526291,0.054304853081703186,0.11399999260902405,-15.88342716090105,-0.04795523411329661,1.0560915999999998,0.022014714204867003
1915,Australia,AUS,0,0,0.0,0,0,0,0,256.81399999999996,22.708,10.442241668701172,50.1989860534668,17.539159774780273,0.8559351382101333,0.027523145079612732,-0.08300000429153442,3.39286,4.75,0.034730080515146255,1009.12,0.1527446,-82.6498,3.708333,0.443556,507.2,0.04749999940395355,0.0615716427564621,-0.03500000014901161,-26.921898707690957,-0.06989267706944402,1.3571399999999998,0.015773694161201668
1916,Australia,AUS,0,0,0.0,0,0,0,0,289.09,22.414,9.486000061035156,52.11664581298828,21.239442825317383,0.8865042502890667,0.03571416065096855,-0.08399999886751175,3.5,5.16,0.03524843975901604,1166.88,0.124871,-139.2182,3.791667,0.460578,557.1,0.051600001752376556,0.06914649903774261,-0.03400000184774399,-10.830353137357065,-0.08512423649096568,1.6600000000000001,0.1256785066234707
1917,Australia,AUS,0,0,0.0,0,0,0,0,276.202,28.268,9.267641067504883,45.86874771118164,18.986835479736328,0.917073362368,0.03448264300823212,0.0949999988079071,3.607142857142857,5.18,0.03680352121591568,1230.7,0.1164384,-30.2684,4.041667,0.512035,613.9,0.05180000141263008,0.06761912256479263,0.1550000011920929,-40.922875352104256,-0.10048904770615519,1.5728571428571425,-0.04458127226815167
1918,Australia,AUS,0,0,0.0,0,0,0,0,320.69599999999997,39.91,8.481172561645508,47.737430572509766,22.583850860595703,0.9858538645456001,0.0750005692243576,0.01899999938905239,3.642857142857143,5.07,0.03732188045978546,1278.86,0.1007533,-58.898599999999995,4.333333,0.61629,658.6,0.050700001418590546,0.1086893230676651,0.07500000298023224,-14.488474371294046,-0.07675976733367862,1.4271428571428575,0.16109224408222955
1919,Australia,AUS,0,0,0.0,0,0,0,0,382.84200000000004,27.942,8.56825065612793,53.5548210144043,19.319122314453125,1.1157725908810667,0.13178016245365143,0.12600000202655792,3.642857142857143,5.6,0.03732188045978546,1378.82,0.1213974,-135.10370400000002,4.875,0.6062879999999999,727.8,0.0560000017285347,0.16568724811077118,0.18700000643730164,29.010147974092433,0.010257614587595887,1.9571428571428569,0.193784768129319
1920,Australia,AUS,0,0,0.0,0,0,0,0,350.50800000000004,28.556,8.795724868774414,45.952232360839844,20.443607330322266,1.260975873256,0.13014331459999084,0.02500000037252903,3.7857142857142856,6.28,0.03939530998468399,1508.86,0.1644054,46.4956,4.958333,0.612051,777.5,0.06279999762773514,0.16225853562355042,0.08100000023841858,-22.255488960998207,0.11616850525953515,2.4942857142857147,-0.08445781810773112
1921,Australia,AUS,0,0,0.0,0,0,0,0,412.77000000000004,26.804,8.760252952575684,51.927940368652344,23.882253646850586,1.3221140974138668,0.04847816750407219,0.12600000202655792,3.875,7.05,0.04084672033786774,1664.2,0.1758321,-288.443,4.5,0.5908100000000001,814.9,0.07050000131130219,0.07850172370672226,0.19900000095367432,21.021608808445706,0.1430567217094043,3.175,0.17763360608031764
1922,Australia,AUS,0,0,0.0,0,0,0,0,396.984,33.474,9.312047004699707,48.32804870605469,22.537899017333984,1.3526832094928,0.02312212996184826,0.14800000190734863,3.9166666666666665,6.17,0.04084672033786774,1659.4,0.1872279,-10.215600000000002,4.416667,0.633672,838.3,0.0617000013589859,0.05319405347108841,0.21299999952316284,-13.515926010161934,0.14556122009598438,2.2533333333333334,-0.03824405843447942
1923,Australia,AUS,0,0,0.0,0,0,0,0,439.116,36.416,9.5545015335083,49.82356262207031,20.135019302368164,1.3679677655322668,0.011303486302495003,0.10199999809265137,3.9583333333333335,5.6,0.041468750685453415,1818.34,0.1807947,-136.2052,4.416667,0.592318,891.3,0.0560000017285347,0.04191267117857933,0.16200000047683716,10.331985268571657,0.13975192467511754,1.6416666666666662,0.10613022187292187
1924,Australia,AUS,0,0,0.0,0,0,0,0,461.67400000000004,44.028,10.010306358337402,52.16030502319336,21.172000885009766,1.3679677655322668,0.0,0.07599999755620956,4.0,5.97,0.041468750685453415,1889.4,0.1848311,-170.25779999999997,4.458333,0.588273,895.5,0.059700001031160355,0.031655460596084595,0.13699999451637268,15.341211145064563,0.12605030061293898,1.9699999999999998,0.05137139161406101
1925,Australia,AUS,0,0,0.0,0,0,0,0,464.144,49.522,10.604848861694336,50.47830581665039,21.791954040527344,1.3679677655322668,0.0,0.11399999260902405,4.041666666666667,5.33,0.04209078103303909,2073.6,0.1753775,-39.6186,4.5,0.55302,922.7,0.053300000727176666,0.03267361596226692,0.1770000010728836,1.239790156563572,0.11981298930336304,1.288333333333333,0.005350095521948317
1926,Australia,AUS,0,0,0.0,0,0,0,0,500.29999999999995,51.306,10.585254669189453,51.576786041259766,21.103788375854492,1.3832523215717334,0.011169835925102234,0.0819999948143959,4.041666666666667,5.12,0.04209078103303909,1997.8,0.1838457,-151.1568,4.5,0.604521,969.2,0.05119999870657921,0.04439881443977356,0.14100000262260437,22.005407812453313,0.1360815063887717,1.0783333333333331,0.0778982384777136
1927,Australia,AUS,0,0,0.0,0,0,0,0,555.236,56.358,10.70527458190918,55.804969787597656,20.94108772277832,1.3908945995914668,0.005523224361240864,0.06499999761581421,4.041666666666667,5.08,0.04209078103303909,2082.0,0.1862348,-251.93019999999999,4.583333,0.597108,997.1,0.05079999938607216,0.038659751415252686,0.12399999797344208,62.932650146726814,0.15138644493962228,1.038333333333333,0.10980611633020199
1928,Australia,AUS,0,0,0.0,0,0,0,0,539.32,65.154,11.813628196716309,52.47416305541992,15.742313385009766,1.4443905457296,0.03846457973122597,0.11500000208616257,4.041666666666667,5.07,0.04209078103303909,2094.2,0.186314,-184.16979999999998,4.625,0.623232,1032.4,0.050700001418590546,0.07240772247314453,0.1770000010728836,34.53508967384596,0.21834097445773337,1.0283333333333333,-0.02866528827381498
1929,Australia,AUS,0,0,0.0,0,0,0,0,597.6179999999999,72.432,11.637971878051758,55.43334197998047,15.646575927734375,1.4826019358282667,0.026454074308276176,-0.10100000351667404,4.5,5.23,0.04343852028250694,2061.6,0.1787383,-181.1944,4.625,0.638435,1079.7,0.052299998700618744,0.059457309544086456,-0.05300000309944153,81.86696728290542,0.2745456280365741,0.7300000000000004,0.10809537936660951
1930,Australia,AUS,0,0,0.0,0,0,0,0,632.534,77.214,12.409876823425293,61.99417495727539,16.114974975585938,1.2151222051376003,-0.18041278421878815,-0.33900001645088196,5.220000000000001,5.84,0.04343852028250694,1885.8,0.1526181,-318.3928,4.25,0.7026819999999999,1026.7,0.058400001376867294,-0.14844705164432526,-0.29600000381469727,107.23418613881563,0.027786745741468444,0.6199999999999992,0.058425281701689036
1931,Australia,AUS,0,0,0.0,0,0,0,0,583.194,74.712,12.945352554321289,60.73887252807617,17.965940475463867,1.0469920887034667,-0.13836494088172913,0.11300000548362732,5.88,6.94,0.042816489934921265,1549.8,0.1367521,-60.6884,4.083333,0.898135,996.0,0.06939999759197235,-0.09959079325199127,0.1770000010728836,49.459981988279196,-0.11938839663661827,1.0600000000000005,-0.07800371205342327
1932,Australia,AUS,0,0,0.0,0,0,0,0,554.588,72.67,12.101489067077637,53.83335494995117,15.409627914428711,1.0011384205850666,-0.043792203068733215,0.19900000095367432,4.17,5.25,0.03286398947238922,1457.0,0.0983471,48.65449076359381,3.916667,0.9815699999999999,1060.5,0.05249999836087227,-0.0011739246547222137,0.24799999594688416,12.963505112651887,-0.14661589115774043,1.08,-0.04905057322263262
1933,Australia,AUS,0,0,0.0,0,0,0,0,552.526,70.346,11.961195945739746,53.15632629394531,16.762548446655273,0.9629270304864,-0.038169488310813904,0.2110000103712082,3.35,4.32,0.02768038958311081,1522.2,0.1052215,6.014096869029807,3.916667,0.952927,1063.6,0.04320000112056732,0.003909118473529816,0.25600001215934753,2.860255838318494,-0.1707943632455614,0.9700000000000002,-0.003718075400116816
1934,Australia,AUS,0,0,0.0,0,0,0,0,554.6959999999999,67.226,11.461023330688477,50.36848068237305,16.91580581665039,1.0164229766245334,0.05555249750614166,0.19099999964237213,2.44,3.87,0.02591796964406967,1632.8,0.1135693,30.682843957557463,3.916667,0.9014749999999999,1123.3,0.03869999945163727,0.1004522293806076,0.23200000822544098,-3.8886742711176794,-0.10975667008278345,1.4300000000000002,0.003927416990331611
1935,Australia,AUS,0,0,0.0,0,0,0,0,587.414,65.442,11.771458625793457,52.818824768066406,14.382386207580566,1.1004880348416,0.08271186798810959,0.06199999898672104,1.95,3.35,0.023326169699430466,1724.4,0.1396648,-68.2685288450248,3.958333,0.867318,1134.7,0.03350000083446503,0.12633927166461945,0.10100000351667404,18.298655708351248,-0.026111965318927455,1.4000000000000001,0.05898365951800644
1936,Australia,AUS,0,0,0.0,0,0,0,0,607.232,64.024,11.597981452941895,53.63899230957031,15.295138359069824,1.1386994249402667,0.03472089767456055,0.15399999916553497,1.7500000000000002,3.58,0.023326169699430466,1895.4,0.1397713,-43.81170560811954,4.083333,0.797776,1155.5,0.03579999879002571,0.08005228638648987,0.1979999989271164,25.249908386410766,0.0025204330322257107,1.8299999999999998,0.03373770458313885
1937,Australia,AUS,0,0,0.0,0,0,0,0,609.0060000000001,63.516,10.968439102172852,50.634464263916016,16.402196884155273,1.1769108150389334,0.033555809408426285,-0.017000000923871994,1.7500000000000002,3.88,0.023326169699430466,2067.6,0.1456028,35.850812019456015,4.166667,0.7354689999999999,1225.6,0.03880000114440918,0.08223386108875275,0.024000000208616257,11.050999733476374,0.020862935185926856,2.13,0.0029214534148400695
1938,Australia,AUS,0,0,0.0,0,0,0,0,670.7220000000001,63.594,10.873886108398438,53.39412307739258,14.390395164489746,1.1998376490981333,0.01948322355747223,-0.050999999046325684,1.7500000000000002,3.84,0.023326169699430466,2236.2,0.1610124,-98.05762409337876,4.25,0.686591,1281.7,0.03840000182390213,0.06834704428911209,-0.004999999888241291,52.85472094899694,0.012493426116980011,2.09,0.10133890306499449
1939,Australia,AUS,0,0,0.0,0,0,0,0,694.9620000000001,66.498,10.847604751586914,54.88486099243164,14.739799499511719,1.2304067611770668,0.02547839656472206,0.0020000000949949026,1.7500000000000002,3.91,0.024155549705028534,2190.4,0.1594283,-99.4739734697315,4.375,0.71193,1294.7,0.03909999877214432,0.07448546588420868,0.05300000309944153,52.38223573308767,-0.0008509764391093633,2.16,0.036140159410307016
1940,Australia,AUS,0,0,0.0,0,0,0,0,718.1719999999999,67.062,10.353540420532227,53.658836364746094,15.493274688720703,1.260975873256,0.02484537661075592,-0.017000000923871994,1.58,3.3,0.023326169699430466,2384.4,0.1454545,-104.9877080120737,4.625,0.6773229999999999,1400.2,0.032999999821186066,0.07316000759601593,0.03500000014901161,45.08657098349124,-0.028033500391062782,1.7199999999999998,0.033397509504116574
1941,Australia,AUS,0,0,0.0,0,0,0,0,688.544,64.138,9.858779907226562,48.7652587890625,16.564279556274414,1.3603254875125332,0.07878793030977249,-0.10100000351667404,1.5,3.23,0.022496800869703293,2583.0,0.1165501,-147.96856466464135,4.875,0.664942,1482.7,0.03229999914765358,0.12363304197788239,-0.054999999701976776,-21.964201991381742,-0.001492466009168636,1.73,-0.04125474120405692
1942,Australia,AUS,0,0,0.0,0,0,0,0,678.284,60.574,8.883410453796387,44.9380989074707,21.278118133544922,1.4749596578085333,0.08426631987094879,0.12399999797344208,1.5,3.24,0.021563749760389328,3006.8,0.0768923,-142.12047754393143,5.166667,0.652303,1653.6,0.03240000084042549,0.12612810730934143,0.18400000035762787,-77.80072831058123,0.024127441871524935,1.7400000000000002,-0.014901008504903057
1943,Australia,AUS,0,0,0.0,0,0,0,0,602.316,55.282,7.161933422088623,31.181489944458008,21.381223678588867,1.5513824380058665,0.0518115758895874,0.04500000178813934,1.46,3.23,0.021563749760389328,3441.6,0.0503849,-92.17660000000001,5.208333,0.701784,2161.1,0.03229999914765358,0.08973007649183273,0.08899999409914017,-208.68074258817842,-0.005814730419007708,1.77,-0.11200028306726972
1944,Australia,AUS,0,0,0.0,0,0,0,0,567.3159999999999,50.04,5.967125415802002,24.441560745239258,24.27104949951172,1.5513824380058665,0.0,0.035999998450279236,1.25,3.24,0.021563749760389328,3498.2,0.053012,368.4454,5.25,0.7872979999999999,2660.9,0.03240000084042549,0.038362812250852585,0.07999999821186066,-308.9154776174687,-0.1307356991160047,1.9900000000000002,-0.05810903246800703
1945,Australia,AUS,0,0,0.0,0,0,0,0,548.124,45.27,5.404491424560547,20.52216339111328,23.00342559814453,1.5513824380058665,0.0,0.09600000083446503,,3.25,,3422.4,0.0661506,272.1382,5.375,0.8973260000000001,3003.5,0.032499998807907104,0.039361510425806046,0.14100000262260437,-404.13046433527666,-0.27540347333265647,,-0.03382947070063225
1946,Australia,AUS,0,0,0.0,0,0,0,0,,45.27,5.404491424560547,20.52216339111328,23.00342559814453,1.5513824380058665,0.0,0.09200000017881393,,3.24,,3534.4,0.0981261,100.0,5.5,0.92494,3003.9,0.03240000084042549,0.039793711155653,0.13300000131130219,,-0.44068200313169714,,
1947,Australia,AUS,0,0,0.0,0,0,0,0,,45.27,5.404491424560547,20.52216339111328,23.00342559814453,1.5513824380058665,0.0,0.12700000405311584,,3.17,,3758.4,,-91.0,5.916667,0.886607,3045.9,0.031700000166893005,0.04231222718954086,0.16600000858306885,,-0.6267467298925298,,
1948,Australia,AUS,0,0,0.0,0,0,0,0,861.0557801131771,45.27,5.404491424560547,20.52216339111328,23.00342559814453,1.5513824380058665,0.0,-0.010999999940395355,2.25,3.129999999,0.02250000089406967,4512.2,,13.0,6.416667,0.744649,3217.9,0.031300000846385956,0.04319707676768303,0.024000000208616257,-177.7031648712067,-0.8326713899867273,0.8799999989999998,
1949,Australia,AUS,0,0,0.0,0,0,0,0,981.2093775262733,45.27,5.404491424560547,20.52216339111328,23.00342559814453,1.5513824380058665,0.0,0.03999999910593033,1.99,3.119999999,0.019899999722838402,5207.4,0.1793103448275862,62.0,6.968818,0.654024,3522.9,0.031199999153614044,0.043800000101327896,0.08100000023841858,-153.2184581204599,-1.055962852961132,1.129999999,0.13954217623079335
1950,Australia,AUS,0,0,0.0,0,0,0,0,1201.355968741579,45.27,5.404491424560547,38.29357147216797,23.00342559814453,3.6071552253141332,1.3251298666000366,0.2670000195503235,1.949999999,3.139999999,0.019500000402331352,6145.0,0.2047556142668428,-56.249990993249995,7.609278,0.5705830000000001,4095.0,0.03139999881386757,1.3631389141082764,0.3140000104904175,-36.14382575051036,0.7637264774206467,1.19,0.22436250229315702
1951,Australia,AUS,0,0,0.0,0,0,0,0,1489.904607922393,45.27,3.328368663787842,36.91134262084961,10.84790325164795,4.210895188873067,0.1673726737499237,-0.08300000429153442,2.009999999,3.529999999,0.020099999383091927,8152.4,0.22111553784860558,-414.5683455091472,9.118934,0.451868,4871.0,0.03530000150203705,0.20681582391262054,-0.04600000008940697,144.07417437747677,1.125805706161536,1.52,0.2401857956248128
1952,Australia,AUS,0,0,0.0,0,0,0,0,1548.4063594718407,204.245,3.864889144897461,46.034210205078125,8.887039184570312,4.157399242734933,-0.012705122120678425,-0.17499999701976776,2.489999999,4.339999999,0.024900000542402267,8796.8,0.257975217505932,-389.83050882279537,10.68959,0.44922199999999995,4819.0,0.04340000078082085,0.027138061821460724,-0.13300000131130219,91.22135420653899,0.8303771471807764,1.8499999999999996,0.03926543433611207
1953,Australia,AUS,0,0,0.0,0,0,0,0,1670.0,278.517,4.092095851898193,36.948673248291016,3.171750783920288,4.1039032965968,-0.01286861952394247,0.07699999958276749,3.069999999,4.479999999,0.030700000002980232,9968.6,0.22701885036071678,341.65923313302204,11.14706,0.416291,5157.0,0.04479999840259552,0.02504248172044754,0.12999999523162842,100.31105245072195,0.5371675957770079,1.4100000000000001,0.07852824924436153
1954,Australia,AUS,0,0,0.0,0,0,0,0,1961.0,324.936,4.195813179016113,40.62659454345703,4.105041027069092,4.226179744912534,0.029796047136187553,0.13099999725818634,3.339999999,4.459999999,0.033399999141693115,10886.4,0.2296793437733035,-341.7266188578654,11.2233,0.400177,5600.0,0.044599998742341995,0.07019025087356567,0.1860000044107437,279.3042483216059,0.42236438913771535,1.1199999999999997,0.17425149700598808
1955,Australia,AUS,0,0,0.0,0,0,0,0,2300.0,352.788,4.4449543952941895,46.39653778076172,4.937014579772949,4.340813915208534,0.02712378464639187,0.04699999839067459,3.789999999,4.519999999,0.03790000081062317,11594.6,0.23817618238176183,-550.7375954857941,11.45204,0.39043999999999995,5766.0,0.04520000144839287,0.07080511003732681,0.10300000011920929,508.1903134346753,0.3016248785334765,0.7300000000000004,0.17287098419173885
1956,Australia,AUS,0,0,0.0,0,0,0,0,2305.0,389.923,4.699796676635742,46.00864028930664,4.900042533874512,4.806992874412266,0.10739470273256302,0.017000000923871994,4.709999999,5.029999999,0.0471000000834465,12550.8,0.23944962600424785,-210.43165477036973,12.16875,0.373724,5817.0,0.0502999983727932,0.15162545442581177,0.07699999958276749,405.66671825645267,0.5321522436630879,0.3200000000000003,0.0021739130434783593
1957,Australia,AUS,0,0,0.0,0,0,0,0,2298.0,432.772,4.426358699798584,42.71381378173828,4.0804595947265625,5.326667779754134,0.1081092357635498,0.10499999672174454,4.569999999,5.019999999,0.04569999873638153,13658.8,0.22779333163654875,93.7081660810468,12.46991,0.35226799999999997,6207.0,0.050200000405311584,0.1494423896074295,0.16700001060962677,293.16045746987265,0.8131596923319497,0.4500000000000002,-0.0030368763557483414
